UMAP_1	UMAP_2	CellType	cell_id
-0.540112371	8.451243934	CD8s	cell43990
2.657318821	7.354979095	CD4s	cell43991
3.326086988	5.727111873	CD4s	cell43992
4.994462957	6.282025394	CD4s	cell43993
-3.469393502	8.424792823	CD8s	cell43994
-1.900422464	7.761317787	CD8s	cell43995
0.878797521	3.705187377	CD8s	cell43996
0.262983253	7.195018348	CD8s	cell43997
1.328095188	4.300300655	CD8s	cell43998
-1.186530481	3.94038969	CD8s	cell43999
-1.995680342	10.19233948	CD8s	cell44000
3.242901554	7.023232994	CD4s	cell44001
0.40838789	8.18598133	CD8s	cell44002
0.908998122	3.977091369	CD8s	cell44003
5.32123374	6.080193099	CD4s	cell44004
0.984534611	4.890356121	CD8s	cell44005
0.721764674	3.715212163	CD8s	cell44006
-4.596684943	7.870911178	NKs	cell44007
1.251413216	5.976540622	CD8s	cell44008
-0.006116579	8.073935089	CD8s	cell44009
-0.545787598	7.766671714	CD8s	cell44010
4.401760091	6.991169986	CD4s	cell44011
-2.961049805	9.920311508	NKs	cell44012
1.12346529	4.57634407	CD8s	cell44013
0.142148246	9.005282936	CD8s	cell44014
2.223068227	4.453415927	CD8s	cell44015
4.752851	5.988571701	CD4s	cell44016
-4.195843945	9.241186676	NKs	cell44017
0.314294388	4.292780456	CD8s	cell44018
2.996479263	4.856978473	CD8s	cell44019
0.17976748	3.685781536	CD8s	cell44020
-6.063487063	9.464819488	NKs	cell44021
-1.385920773	7.321784076	CD8s	cell44022
3.504857053	7.431396541	CD4s	cell44023
0.977113595	3.713123855	CD8s	cell44024
0.357995381	4.690414009	CD8s	cell44025
-5.043721686	8.234437522	NKs	cell44026
0.667702784	4.180392322	CD8s	cell44027
4.376491537	7.122731742	CD4s	cell44028
1.948222627	7.059778747	CD4s	cell44029
3.543462982	7.456968364	CD8s	cell44030
-4.321778546	7.923883972	NKs	cell44031
5.804348936	6.027358589	CD4s	cell44032
4.042973509	7.117923793	CD4s	cell44033
4.859930505	6.542234001	CD4s	cell44034
1.654610386	4.139892635	CD8s	cell44035
3.425718774	7.580425319	CD4s	cell44036
1.977025022	7.022313175	CD4s	cell44037
-4.228337298	9.997038421	NKs	cell44038
4.131088724	6.226279315	CD4s	cell44039
-0.834488759	8.598874626	CD8s	cell44040
4.015450468	5.970807609	CD4s	cell44041
-0.806556831	4.545556125	CD8s	cell44042
-0.720779071	4.963411865	CD8s	cell44043
3.799764146	7.375778732	CD4s	cell44044
2.73582076	7.10949522	CD4s	cell44045
-0.064106623	5.020790634	CD8s	cell44046
1.428514709	4.851858673	CD8s	cell44047
4.400766363	7.366580543	CD4s	cell44048
0.780300846	5.059083518	CD8s	cell44049
-4.257031212	8.787384567	NKs	cell44050
0.389928569	3.923812446	CD8s	cell44051
0.608578136	4.937284049	CD8s	cell44052
-1.381260763	9.201812324	CD8s	cell44053
3.661575308	7.100064334	CD4s	cell44054
3.04621624	7.259412822	CD4s	cell44055
-1.366249452	6.42883974	CD8s	cell44056
0.982220401	4.056245861	CD8s	cell44057
1.334747543	3.98064476	CD8s	cell44058
2.004173984	6.987311897	CD4s	cell44059
0.981860628	3.680918989	CD8s	cell44060
2.525458803	5.878061351	CD8s	cell44061
1.535787215	4.823256549	CD8s	cell44062
3.014304866	5.72759777	CD8s	cell44063
4.657938947	7.990831909	CD4s	cell44064
4.016740789	7.576840934	CD4s	cell44065
0.135740628	8.524767456	CD8s	cell44066
0.303259661	3.616065082	CD8s	cell44067
4.467243185	8.846181449	CD4s	cell44068
-0.218063975	9.215331611	CD8s	cell44069
0.127421131	3.69602066	CD8s	cell44070
3.00846528	6.00090414	CD8s	cell44071
3.933790197	5.361705837	CD4s	cell44072
3.698413362	6.108779487	CD4s	cell44073
1.866377344	5.09367567	CD8s	cell44074
-0.070770512	4.568316993	CD8s	cell44075
0.793442835	4.105704841	CD8s	cell44076
0.372464528	5.249926624	CD8s	cell44077
-3.816920529	9.410484847	NKs	cell44078
-0.833627711	5.209036407	CD8s	cell44079
5.025723447	6.247922954	CD4s	cell44080
4.560795774	5.393023071	CD4s	cell44081
0.39896368	4.572578964	CD8s	cell44082
4.464319696	6.920479354	CD4s	cell44083
1.62619256	7.02602869	CD4s	cell44084
0.919469347	4.478196201	CD8s	cell44085
4.236178388	7.73693901	CD4s	cell44086
5.200818052	7.584785518	CD4s	cell44087
2.96554183	6.477799472	CD4s	cell44088
5.348292341	6.318759021	CD4s	cell44089
-4.316594372	7.1194635	CD8s	cell44090
-0.38017333	8.165344772	CD8s	cell44091
3.506829729	6.984364089	CD4s	cell44092
0.185572257	3.621460018	CD8s	cell44093
4.425233354	6.73514038	CD4s	cell44094
-0.146351601	7.722324905	CD8s	cell44095
1.547632327	4.945610103	CD8s	cell44096
7.176271429	-6.056708279	CD8s	cell44097
0.188987662	7.189273891	CD8s	cell44098
2.006334772	5.890002784	CD8s	cell44099
2.568805446	5.71669775	CD8s	cell44100
-0.097575496	4.838814792	CD8s	cell44101
4.7594242	6.705270347	CD4s	cell44102
-3.62E-04	8.560905036	CD8s	cell44103
2.561328163	7.513793525	CD8s	cell44104
4.815599909	7.290754852	CD4s	cell44105
0.305768659	3.883938846	CD8s	cell44106
1.167321314	3.839292106	CD8s	cell44107
2.131569614	5.321235713	CD8s	cell44108
0.194160213	3.898065624	CD8s	cell44109
3.572345485	7.135523376	CD4s	cell44110
-3.02930523	8.539982376	NKs	cell44111
0.032729884	6.639182147	CD4s	cell44112
2.245535125	5.350841579	CD8s	cell44113
0.260215213	5.11606842	CD8s	cell44114
3.703977098	7.517272052	CD4s	cell44115
4.065101137	6.365376529	CD4s	cell44116
2.60166048	5.6739822	CD8s	cell44117
-0.328275646	9.373608169	CD8s	cell44118
-4.125301371	9.316812095	NKs	cell44119
0.127397289	4.567667064	CD8s	cell44120
5.104631891	7.482623157	CD4s	cell44121
4.444679727	7.142242965	CD4s	cell44122
0.720310678	4.266720352	CD8s	cell44123
0.18133979	3.797515449	CD8s	cell44124
-4.083730469	9.539728698	NKs	cell44125
2.407833805	5.935334262	CD8s	cell44126
1.501836767	4.101485786	CD8s	cell44127
3.638415327	5.794093666	CD4s	cell44128
2.776146879	6.450184402	CD4s	cell44129
0.176958313	5.947934684	CD8s	cell44130
4.186510553	6.331858692	CD4s	cell44131
4.739240637	8.395830688	CD4s	cell44132
3.216778507	5.795997676	CD8s	cell44133
3.409377803	5.658930358	CD4s	cell44134
5.058057298	6.110166606	CD4s	cell44135
-3.94607378	8.432173309	NKs	cell44136
0.261054327	4.848547039	CD8s	cell44137
2.198772421	5.865533885	CD4s	cell44138
5.408845892	6.086054859	CD4s	cell44139
3.012450924	6.83856779	CD4s	cell44140
3.760158052	7.343102989	CD4s	cell44141
2.149711599	5.288438377	CD8s	cell44142
2.275795688	5.315464553	CD8s	cell44143
4.70560359	5.660563526	CD4s	cell44144
5.267159929	5.408615169	CD4s	cell44145
-0.03306208	7.572282848	CD8s	cell44146
0.958364	3.761856136	CD8s	cell44147
5.150852194	5.998076972	CD4s	cell44148
3.263308515	8.488998947	CD4s	cell44149
4.587972154	5.647666511	CD4s	cell44150
2.452861061	5.537359294	CD8s	cell44151
4.546601286	8.227536735	CD4s	cell44152
0.48624592	5.002070484	CD8s	cell44153
-2.659315834	9.358031806	CD8s	cell44154
-0.148714776	7.607739028	CD8s	cell44155
3.380549898	5.985010204	CD8s	cell44156
0.138120701	3.655683574	CD8s	cell44157
2.442640772	6.634486255	CD4s	cell44158
-1.258015881	3.778649387	CD8s	cell44159
2.830169906	7.042712268	CD4s	cell44160
0.750018944	6.376013336	CD8s	cell44161
-5.164023409	8.436814842	NKs	cell44162
0.627419581	5.196041164	CD8s	cell44163
3.246382703	7.291724262	CD4s	cell44164
3.625558843	7.284196433	CD4s	cell44165
3.270293703	8.17951828	CD4s	cell44166
1.508049359	5.010670719	CD8s	cell44167
3.717588892	7.232494888	CD4s	cell44168
2.25452446	7.327848014	CD4s	cell44169
-0.900239597	4.417051372	CD8s	cell44170
5.237145891	6.19743925	CD4s	cell44171
0.511521151	4.33946949	CD8s	cell44172
0.697399487	6.552420673	CD8s	cell44173
2.168255319	6.721448001	CD4s	cell44174
4.681349744	6.202001152	CD4s	cell44175
1.3859831	4.54819828	CD8s	cell44176
2.263714542	6.512235221	CD4s	cell44177
2.031869402	5.190930423	CD8s	cell44178
1.603520503	7.958463249	CD4s	cell44179
4.029987802	7.187613067	CD4s	cell44180
-5.899938116	9.64632946	NKs	cell44181
-0.748948196	6.088925418	CD8s	cell44182
-5.566034804	9.963907775	NKs	cell44183
1.787472715	6.551933345	CD4s	cell44184
2.069746961	7.207705554	CD4s	cell44185
-0.308823469	9.061331329	CD8s	cell44186
1.716722479	6.26993185	CD4s	cell44187
4.261535158	7.022396621	CD4s	cell44188
-3.056661616	8.565522727	CD8s	cell44189
2.494668235	7.211215553	CD4s	cell44190
1.726359834	7.02006298	CD4s	cell44191
-1.474246869	3.535609064	CD8s	cell44192
-4.151324282	9.451148567	NKs	cell44193
1.017161121	6.543303546	CD4s	cell44194
-4.716542731	8.568303642	NKs	cell44195
4.608373155	8.481023368	CD4s	cell44196
4.807065954	5.895662841	CD4s	cell44197
1.872271766	7.010186729	CD4s	cell44198
3.421508064	7.416759071	CD4s	cell44199
-4.415240774	9.287176666	NKs	cell44200
4.54657506	6.267952976	CD4s	cell44201
-1.737588058	3.259145078	CD8s	cell44202
-0.684621523	4.979518947	CD8s	cell44203
-1.333481083	6.262862739	CD8s	cell44204
-0.805095563	4.694244441	CD8s	cell44205
5.092304697	6.153727588	CD4s	cell44206
-0.994769643	4.223861751	CD8s	cell44207
-0.944378803	6.552743015	CD8s	cell44208
1.633964767	4.414511737	CD8s	cell44209
2.23313879	6.873982486	CD4s	cell44210
1.738362541	7.139751968	CD4s	cell44211
-0.62345917	6.243454036	CD8s	cell44212
3.602567186	7.051757392	CD4s	cell44213
-6.156664381	9.481366691	NKs	cell44214
-3.023405085	9.601929244	NKs	cell44215
-1.136455844	6.098759231	CD8s	cell44216
-3.461097489	8.480603752	NKs	cell44217
-5.73273469	9.116855201	NKs	cell44218
3.1503868	7.204716739	CD4s	cell44219
-2.225636134	7.542728481	CD8s	cell44220
1.62718605	6.845486221	CD4s	cell44221
2.119768133	6.507737216	CD4s	cell44222
-1.869174133	7.506796894	CD8s	cell44223
2.279100885	6.690854606	CD4s	cell44224
2.322255125	8.121966896	CD8s	cell44225
-1.354496727	9.369397697	CD8s	cell44226
1.480240216	6.569895801	CD4s	cell44227
-2.494040261	9.265440521	CD8s	cell44228
1.270056715	8.186367568	CD8s	cell44229
-3.398189793	6.43194395	CD8s	cell44230
0.688448538	8.184144554	CD8s	cell44231
0.678957333	6.693467674	CD4s	cell44232
-4.702082644	8.243993339	NKs	cell44233
-4.941172133	8.578514633	NKs	cell44234
0.871290316	6.187511024	CD8s	cell44235
-5.379324923	9.569946823	NKs	cell44236
-5.171039591	9.73881298	NKs	cell44237
3.568101396	7.089798984	CD4s	cell44238
-1.07224227	5.507584629	CD8s	cell44239
-4.546970377	7.869082984	NKs	cell44240
1.31910192	4.501649436	CD8s	cell44241
-0.484534624	5.389552173	CD8s	cell44242
1.519241919	6.893765983	CD4s	cell44243
0.956662526	6.87349945	CD8s	cell44244
0.61672466	6.015486297	CD8s	cell44245
1.287414779	6.814886627	CD4s	cell44246
-1.816156516	9.119730529	CD8s	cell44247
-3.178126345	8.576348838	NKs	cell44248
4.040292253	7.385101375	CD4s	cell44249
-1.58974124	3.404639301	CD8s	cell44250
-4.10125638	10.0687986	NKs	cell44251
1.660966625	6.869702873	CD4s	cell44252
-1.841197143	4.551490364	CD8s	cell44253
1.793768396	7.255299625	CD4s	cell44254
5.329902639	6.040656623	CD4s	cell44255
-4.746413241	8.584271965	NKs	cell44256
-4.783952723	9.751563606	NKs	cell44257
1.548855414	7.159690437	CD4s	cell44258
-6.368624697	1.203908739	Epithelials	cell44259
2.867757787	8.767461357	CD8s	cell44260
-5.769567976	9.812584457	NKs	cell44261
2.720090379	6.340542373	CD4s	cell44262
-5.264967451	8.848802146	NKs	cell44263
-5.491461764	8.533476409	NKs	cell44264
1.133595099	7.292239246	CD4s	cell44265
-4.961406718	8.898256835	NKs	cell44266
-6.087462435	9.705902633	NKs	cell44267
0.737093081	6.192088184	CD8s	cell44268
3.211634626	7.353344974	CD4s	cell44269
-5.780163298	9.740695533	NKs	cell44270
-2.19107903	8.624650535	CD8s	cell44271
1.867460241	7.031951961	CD4s	cell44272
0.092670073	5.954116401	CD8s	cell44273
-4.167741309	8.959447441	NKs	cell44274
2.337300529	7.188467559	CD4s	cell44275
3.504036894	6.820393619	CD4s	cell44276
-1.372245798	5.024159011	CD8s	cell44277
0.31697916	5.691354808	CD8s	cell44278
-5.246272574	9.833387908	NKs	cell44279
-5.656804095	9.53814083	NKs	cell44280
-4.611052523	7.966152725	NKs	cell44281
-4.471448908	8.361777839	NKs	cell44282
3.164933195	7.179163989	CD4s	cell44283
2.158359041	6.722935256	CD4s	cell44284
2.612762441	7.855437812	CD4s	cell44285
1.708150377	7.093151149	CD4s	cell44286
0.406705012	7.178667125	CD8s	cell44287
5.493505945	5.917929706	CD4s	cell44288
-2.480694304	9.2444635	CD8s	cell44289
-5.231978903	10.04098564	NKs	cell44290
2.874559154	7.14483076	CD4s	cell44291
4.966518392	6.698639926	CD4s	cell44292
-2.933624993	8.641418037	CD8s	cell44293
-1.155610094	4.098034439	CD8s	cell44294
-6.073909293	9.135288772	NKs	cell44295
-0.684187631	5.308332977	CD8s	cell44296
0.102571686	8.168268737	CD8s	cell44297
3.122415056	6.283812103	CD4s	cell44298
-2.694847594	8.325385627	CD8s	cell44299
1.065039744	6.553107795	CD8s	cell44300
-1.599681983	4.269967136	CD8s	cell44301
-5.730058203	9.50541645	NKs	cell44302
-5.487071047	9.909483489	NKs	cell44303
-1.683768163	5.903877792	CD8s	cell44304
1.721476545	7.289137897	CD4s	cell44305
0.002746393	5.343854007	CD8s	cell44306
-1.968122015	7.941882667	CD8s	cell44307
1.611713996	7.183394012	CD4s	cell44308
-6.395128737	9.4557901	NKs	cell44309
-0.377510462	6.182983932	CD8s	cell44310
0.831040253	4.441765365	CD8s	cell44311
1.96420454	7.06036621	CD4s	cell44312
3.250228634	7.90357357	CD4s	cell44313
-1.825608383	7.360248146	CD8s	cell44314
-5.938086996	9.842881736	NKs	cell44315
2.272916546	6.628516731	CD4s	cell44316
1.355459442	5.614822921	CD8s	cell44317
0.231058588	7.757139739	CD8s	cell44318
0.665705552	4.607401905	CD8s	cell44319
1.0673561	4.197371063	CD8s	cell44320
9.00E-04	8.886742172	CD8s	cell44321
-5.815891276	9.399358329	NKs	cell44322
1.264576068	6.995034751	CD4s	cell44323
1.911008348	7.000325736	CD4s	cell44324
0.147357931	7.561210689	CD8s	cell44325
-4.573641787	8.038186607	NKs	cell44326
-1.782865057	3.012570199	CD8s	cell44327
-5.433368216	8.853832778	NKs	cell44328
1.896737327	4.7651301	CD8s	cell44329
1.924503793	4.185807285	CD8s	cell44330
-1.567991267	3.448484001	CD8s	cell44331
-1.892907987	9.665091094	NKs	cell44332
0.426726212	8.564422187	CD8s	cell44333
1.9200673	7.012391147	CD4s	cell44334
0.42908906	5.649351654	CD8s	cell44335
-4.705840121	8.203669128	NKs	cell44336
0.377381673	8.356624183	CD8s	cell44337
-0.844383279	5.339269695	CD8s	cell44338
1.899912586	6.990864334	CD4s	cell44339
1.747327556	5.110656318	CD8s	cell44340
1.02025043	6.037024078	CD8s	cell44341
0.210815897	7.98700386	CD8s	cell44342
0.902901997	8.793208656	CD8s	cell44343
-2.529266844	5.965572414	CD8s	cell44344
-1.799080859	4.948610839	NKs	cell44345
5.070128908	6.501840171	CD4s	cell44346
-6.090612898	9.61566883	NKs	cell44347
-0.380290061	6.721982059	CD8s	cell44348
-4.831602106	7.99989849	NKs	cell44349
-2.805601368	5.517818508	CD8s	cell44350
-4.741621981	7.851495323	NKs	cell44351
1.157654037	6.887942371	CD4s	cell44352
-5.286799918	9.624198493	NKs	cell44353
-4.534186373	9.522519645	NKs	cell44354
-4.388969908	9.114903984	NKs	cell44355
3.32219409	7.96016365	CD4s	cell44356
-1.438833485	3.53614026	CD8s	cell44357
-5.986457358	9.057947692	NKs	cell44358
-2.730169783	5.581636009	CD8s	cell44359
-1.367858956	3.832847652	CD8s	cell44360
-1.362023065	3.795546112	CD8s	cell44361
3.284135332	7.539570865	CD4s	cell44362
2.698547115	7.410672721	CD4s	cell44363
1.266807546	4.832597789	CD8s	cell44364
3.418126335	7.129833755	CD4s	cell44365
-3.845538626	6.08701044	CD8s	cell44366
1.96550416	5.322052535	CD8s	cell44367
-3.292664299	8.358773765	NKs	cell44368
-4.492770205	7.326370773	NKs	cell44369
-5.7833109	9.618995246	NKs	cell44370
0.701418986	6.528616008	CD4s	cell44371
4.173071375	7.767097053	CD4s	cell44372
0.845944752	6.458081302	CD8s	cell44373
0.296228459	4.987298068	CD8s	cell44374
2.042080631	6.748831806	CD4s	cell44375
-5.994933138	9.738680419	NKs	cell44376
1.690897693	7.006993827	CD4s	cell44377
0.254495968	4.247624931	CD8s	cell44378
4.194600095	6.48745161	CD4s	cell44379
2.365224828	6.324185905	CD4s	cell44380
-4.207301627	9.02679306	NKs	cell44381
-2.61511303	5.858727512	CD8s	cell44382
2.191388359	6.60451847	CD4s	cell44383
1.567474951	5.887192306	CD8s	cell44384
1.24471735	5.069346008	CD8s	cell44385
1.098293652	6.829796848	CD4s	cell44386
-3.410230408	9.760551032	NKs	cell44387
0.394166937	3.874332485	CD8s	cell44388
1.442592015	5.90711647	CD8s	cell44389
-5.647833834	9.76343399	NKs	cell44390
5.741083135	5.575924453	CD4s	cell44391
1.700428476	7.384597835	CD4s	cell44392
3.425340166	7.288832244	CD4s	cell44393
-0.274430158	7.941307601	CD8s	cell44394
-1.956965218	9.343682823	CD8s	cell44395
-1.576963792	9.164883193	CD8s	cell44396
0.8732376	8.208777008	CD8s	cell44397
-1.37975348	3.724666175	CD8s	cell44398
5.371894827	5.901475009	CD4s	cell44399
1.933636655	5.906264362	CD8s	cell44400
-0.692580531	7.641608772	CD8s	cell44401
-5.734985361	9.936845359	NKs	cell44402
-5.566964636	9.731868324	NKs	cell44403
1.934392919	6.464090404	CD4s	cell44404
-6.039800177	9.199970779	NKs	cell44405
-0.744975398	9.035025176	CD8s	cell44406
-0.906898151	5.474896488	CD8s	cell44407
-5.931843767	9.829948005	NKs	cell44408
-3.329523096	5.078372058	CD8s	cell44409
1.537224641	6.034750995	CD8s	cell44410
1.572805395	5.479827461	CD8s	cell44411
0.948435297	5.375291404	CD8s	cell44412
-5.14739419	8.600691375	NKs	cell44413
-0.15455171	5.759244976	CD8s	cell44414
3.21334361	6.884947357	CD4s	cell44415
-5.41593791	9.048026618	NKs	cell44416
1.528442611	7.051919994	CD4s	cell44417
1.383404722	4.893250045	CD8s	cell44418
-6.086415778	9.657664833	NKs	cell44419
4.640460958	6.248780307	CD4s	cell44420
0.122168203	8.319795188	CD8s	cell44421
-5.513905058	9.763823089	NKs	cell44422
-2.799416313	8.571609077	CD8s	cell44423
-2.154274354	6.844878253	CD8s	cell44424
5.535243978	5.610741195	CD4s	cell44425
0.673966756	6.322945175	CD8s	cell44426
2.97843193	7.572590408	CD4s	cell44427
-0.384805862	4.529151496	CD8s	cell44428
-6.060548315	9.724563178	NKs	cell44429
-5.387265692	9.519802627	NKs	cell44430
-5.700757037	9.921478805	NKs	cell44431
-3.590610752	9.112609443	NKs	cell44432
3.170479288	7.137817916	CD4s	cell44433
1.629893174	7.00612503	CD4s	cell44434
2.066254129	7.155416069	CD4s	cell44435
-1.636525283	6.666406211	CD8s	cell44436
0.283854355	5.587929306	CD8s	cell44437
5.259642114	6.07699829	CD4s	cell44438
-2.702101956	5.843117294	CD8s	cell44439
3.860705843	7.935347137	CD4s	cell44440
-1.307272742	5.775924739	CD8s	cell44441
4.061425199	6.069191036	CD4s	cell44442
1.080840101	6.461021957	CD8s	cell44443
-1.106713424	3.977622089	CD8s	cell44444
-5.722093592	9.782315788	NKs	cell44445
1.433776488	4.310187873	CD8s	cell44446
-0.765012751	4.764544067	CD8s	cell44447
2.581156006	6.611168918	CD4s	cell44448
1.009779563	5.998717842	CD8s	cell44449
-3.187114487	9.374562797	NKs	cell44450
-2.008921514	8.495764312	CD8s	cell44451
-5.543881426	9.830379066	NKs	cell44452
-0.204868788	6.412481842	CD8s	cell44453
-5.416151533	9.989789543	NKs	cell44454
-1.276045213	5.995875892	CD8s	cell44455
-5.607594977	9.513557968	NKs	cell44456
-5.19423152	8.726108131	NKs	cell44457
1.280457606	5.029996452	CD8s	cell44458
-1.648775945	6.779262599	CD8s	cell44459
0.851937284	6.900236186	CD4s	cell44460
3.032876005	6.544410762	CD4s	cell44461
2.276973953	6.975622234	CD4s	cell44462
3.131628027	7.402248439	CD4s	cell44463
2.899390449	8.215893325	CD4s	cell44464
-6.020624647	9.755959091	NKs	cell44465
3.818806162	7.080112514	CD4s	cell44466
1.307424893	4.125880298	CD8s	cell44467
-4.255161295	8.730761108	NKs	cell44468
-4.549665938	9.659806785	NKs	cell44469
-0.786459515	7.17209774	CD8s	cell44470
-3.907655011	9.189579544	NKs	cell44471
1.057098021	7.752860603	CD8s	cell44472
5.561127653	5.450693187	CD4s	cell44473
1.170262565	4.156528053	CD8s	cell44474
2.109428634	5.035864887	CD8s	cell44475
-4.054741869	8.942518768	NKs	cell44476
0.591961314	4.116471824	CD8s	cell44477
0.808876266	7.822135505	CD8s	cell44478
0.152148237	3.966190395	CD8s	cell44479
2.346341123	7.500138339	CD4s	cell44480
2.327810039	5.590660152	CD8s	cell44481
-5.10198165	8.52232891	NKs	cell44482
0.421317448	7.121282634	CD4s	cell44483
-4.167526732	7.667776641	NKs	cell44484
1.717055311	4.61296421	CD8s	cell44485
-1.242907415	3.868588027	CD8s	cell44486
1.988166322	6.798152027	CD4s	cell44487
1.153395047	8.122013626	CD8s	cell44488
3.225684156	7.463059005	CD4s	cell44489
3.67791461	6.075245914	CD8s	cell44490
4.578579893	7.884875831	CD4s	cell44491
2.408277979	5.563334522	CD8s	cell44492
-5.85956193	9.508778152	NKs	cell44493
-0.793217281	4.658063468	CD8s	cell44494
4.031885614	6.37000328	CD4s	cell44495
2.770977964	7.247414169	CD4s	cell44496
4.432697286	8.720616874	CD4s	cell44497
3.463504543	5.916505393	CD4s	cell44498
2.459084024	6.702138004	CD4s	cell44499
-6.147742281	9.649270591	NKs	cell44500
0.562506904	3.755620536	CD8s	cell44501
-5.296566019	8.857349929	NKs	cell44502
1.279081692	6.619549808	CD4s	cell44503
-6.186203013	9.397465286	NKs	cell44504
3.473821392	5.862514076	CD4s	cell44505
-2.631094227	9.574809608	CD8s	cell44506
5.495004644	6.149349746	CD4s	cell44507
0.435609927	5.938010272	CD8s	cell44508
3.120486488	6.665227947	CD4s	cell44509
2.194992771	6.220780906	CD4s	cell44510
-1.311100135	4.072582778	CD8s	cell44511
4.197114458	5.560186443	CD4s	cell44512
-1.098210106	3.806613025	CD8s	cell44513
-5.731711397	9.109575805	NKs	cell44514
1.527160873	5.107031879	CD8s	cell44515
0.003536185	4.88743597	CD8s	cell44516
2.1743369	4.785941657	CD8s	cell44517
-2.753881226	7.798977432	CD8s	cell44518
1.517850866	7.324362335	CD4s	cell44519
-0.962741742	5.642252979	CD8s	cell44520
4.368102541	6.854827461	CD4s	cell44521
-0.722812335	5.858499584	CD8s	cell44522
7.570929041	-4.568618241	DCs	cell44523
1.260346999	6.369068679	CD4s	cell44524
-3.263831148	8.694613037	NKs	cell44525
-0.647610138	6.191953716	CD8s	cell44526
-6.214144717	9.452041206	NKs	cell44527
1.900867452	5.489601669	CD8s	cell44528
-4.850524435	9.312684593	NKs	cell44529
5.296783914	6.188539085	CD4s	cell44530
3.044558992	7.632008609	CD4s	cell44531
-0.209500621	9.131427345	CD8s	cell44532
-4.700147162	8.879967269	NKs	cell44533
5.007130613	5.753922996	CD4s	cell44534
-2.641437302	8.581661758	CD8s	cell44535
-2.372825632	5.429585514	CD8s	cell44536
2.017485609	5.346087989	CD8s	cell44537
-1.119382451	4.363951263	CD8s	cell44538
-5.608592043	9.882672843	NKs	cell44539
0.332183351	7.078956184	CD8s	cell44540
1.139511933	4.8163591	CD8s	cell44541
5.470202436	5.449958381	CD4s	cell44542
-0.72955514	4.388683376	CD8s	cell44543
-5.976801882	9.789681968	NKs	cell44544
-1.75798441	6.515243587	CD8s	cell44545
4.995305528	8.576233444	CD4s	cell44546
-1.78607894	3.281916437	CD8s	cell44547
-4.438487063	7.489353713	NKs	cell44548
0.610922148	5.856776294	CD8s	cell44549
4.755790701	6.341757354	CD4s	cell44550
0.906586995	3.826642093	CD8s	cell44551
0.772148361	5.783198413	CD8s	cell44552
0.794119825	6.104370651	CD8s	cell44553
-0.700167278	4.339593944	CD8s	cell44554
2.327184906	6.249938068	CD4s	cell44555
-0.105053912	6.435720024	CD8s	cell44556
-2.231570254	9.018504676	CD8s	cell44557
-5.03161336	9.774295387	NKs	cell44558
3.130989542	6.080885467	CD4s	cell44559
1.439820995	5.503986892	CD8s	cell44560
4.143910398	6.365474758	CD4s	cell44561
3.508071413	6.554939804	CD4s	cell44562
1.78566884	7.137041149	CD4s	cell44563
2.016694774	6.857638893	CD4s	cell44564
-2.514595757	7.308169898	CD8s	cell44565
2.557300081	5.50376564	CD8s	cell44566
-5.225880156	8.615226325	NKs	cell44567
-2.466090689	8.129667816	CD8s	cell44568
-2.162047038	9.317103919	CD8s	cell44569
-1.674882303	7.407410678	CD8s	cell44570
-4.500164042	8.176587638	NKs	cell44571
3.713845243	7.488438663	CD4s	cell44572
-6.060228834	9.636190948	NKs	cell44573
-4.518633375	9.962630805	NKs	cell44574
-1.643569718	6.088572082	CD8s	cell44575
-4.712833891	9.558661041	NKs	cell44576
4.215717783	7.061152515	CD4s	cell44577
2.513041486	8.140176353	CD4s	cell44578
-6.00584508	9.203287658	NKs	cell44579
0.778570523	6.211242256	CD8s	cell44580
0.167099526	8.905497131	CD8s	cell44581
4.551754465	7.327501831	CD4s	cell44582
1.376562109	6.259290752	CD4s	cell44583
-1.326829443	4.00504404	CD8s	cell44584
0.993456235	3.840091762	CD8s	cell44585
-4.79114152	9.288450775	NKs	cell44586
-2.393136034	7.100437221	CD8s	cell44587
5.463289251	5.756490287	CD4s	cell44588
2.626590957	5.511052665	CD8s	cell44589
0.144022276	6.041011867	CD8s	cell44590
-5.36178113	8.84501892	NKs	cell44591
-5.08781148	9.891176757	NKs	cell44592
-0.312913439	5.281798896	CD8s	cell44593
0.802040925	7.089613971	CD4s	cell44594
3.464364757	8.072042999	CD4s	cell44595
2.66288208	8.083963928	CD8s	cell44596
5.68532752	5.938357887	CD4s	cell44597
3.519968261	7.630085525	CD4s	cell44598
-4.650341521	7.769602355	NKs	cell44599
-1.820007096	3.121515569	CD8s	cell44600
-4.719640265	7.858170089	NKs	cell44601
1.292408218	7.446504173	CD4s	cell44602
-4.985422621	9.902288017	NKs	cell44603
2.36814188	8.760482368	CD8s	cell44604
3.037577619	8.826331672	CD4s	cell44605
3.359472027	6.781586704	CD4s	cell44606
-4.621291647	9.478186187	NKs	cell44607
-4.619060049	8.64891201	NKs	cell44608
-2.268205891	8.509841499	CD8s	cell44609
5.916207781	5.750139293	CD4s	cell44610
4.091656675	6.032423553	CD4s	cell44611
2.68972229	6.356451568	CD4s	cell44612
-5.578842173	8.710506019	NKs	cell44613
-5.426857958	10.00213676	NKs	cell44614
1.629819383	6.281282482	CD4s	cell44615
-4.626662264	7.976282653	NKs	cell44616
3.625677337	7.415482101	CD4s	cell44617
1.898456087	6.470386085	CD4s	cell44618
