id	logFC	AveExpr	t	P.Value	adj.P.Val	B
TMEM270	0.198819379852995	0.0994096899264976	1.82682252732701	0.119876429367159	0.16752509496834	-6.741347939
LOC107986800	0.189896477153682	2.74960332200597	1.82673322894326	0.11989099237421	0.167530159508306	-6.74146887
UBB	-0.083759297	10.1212927379885	-1.826422473	0.11994168502195	0.167585704416674	-6.741889695
RHBDF2	-0.277480558	1.65570265354619	-1.823702778	0.120386252306386	0.168183147841488	-6.745571891
SNX9	0.0861595647969571	4.15767417289819	1.8236586078311	0.120393486014734	0.168183147841488	-6.745631682
JAZF1	0.108709300613336	2.80213174715792	1.82356153981448	0.120409384221324	0.168183147841488	-6.745763074
APOBEC3F	-0.060024319	0.058396386324112	-1.823538221	0.120413203792485	0.168183147841488	-6.745794639
SLC6A9	0.3303621480439	3.05115279541715	1.82296462753578	0.120507194992711	0.168299078179223	-6.746571024
EVA1C	-0.161230957	4.50085921625979	-1.822275098	0.120620280573954	0.168441651954966	-6.747504248
MUSTN1	0.567598096388503	0.873905696131646	1.82060651194854	0.120894373034213	0.168809019239512	-6.749762162
RNF114	-0.066048891	5.28367324687641	-1.8205216	0.120908337727863	0.168813127204141	-6.749877049
RCOR2	0.108492556283055	0.178094400105963	1.8200306937234	0.120989104399064	0.168910495339258	-6.750541226
CYBC1	-0.165758639	4.29580738274312	-1.819460403	0.121082999258268	0.169026172057276	-6.751312746
FBXL3	0.129649791894139	4.32126935671912	1.81878703011391	0.121193959316749	0.169150935086633	-6.752223639
UBE2Q2	-0.14305508	4.030241928	-1.818783971	0.121194463643854	0.169150935086633	-6.752227777
VAPA	0.104523190431702	4.9736976816003	1.81870807970115	0.121206975591711	0.16915298261227	-6.752330432
RGS9BP	-0.06212504	0.21563528878403	-1.818253393	0.121281965187026	0.169229727689738	-6.752945442
DSCC1	0.123612635423823	3.79321105205472	1.81824065154531	0.121284067327624	0.169229727689738	-6.752962677
APOBEC3D	0.0695473696717221	0.0673106170446685	1.81801135242615	0.121321902888183	0.169267098727569	-6.753272811
MED20	0.0939068766928477	4.61852586084676	1.81688737131865	0.121507535665545	0.169510649363984	-6.754792883
MEOX1	-0.09131119	0.0456555948778142	-1.816388622	0.121589997815185	0.169610239233041	-6.75546731
ITIH4	0.145459823802697	0.190638335214136	1.81493722224297	0.121830286299211	0.16992994851297	-6.757429665
SLC35D1	0.116463510857418	2.66990029449302	1.81423358255193	0.121946948287864	0.170065594596968	-6.758380864
PIGT	0.137631943022252	6.42908806033355	1.81421671659397	0.121949745991766	0.170065594596968	-6.758403663
DXO	0.0809073864311856	4.71997691636185	1.81331384568897	0.122099606307785	0.170259079541449	-6.75962404
CA6	-0.074020875	0.0370104374629147	-1.813026007	0.122147420919352	0.170310246848131	-6.760013067
ZSCAN26	-0.129912562	2.78048114134599	-1.812088046	0.122303360178374	0.170512149397523	-6.761280646
SUMO2	-0.125698111	6.75898598263212	-1.811320716	0.122431078723336	0.170674674189687	-6.7623175
PODXL2	-0.123501057	7.07069998008559	-1.81080946	0.122516248535936	0.17077785986419	-6.763008267
ZCCHC10	0.113274312224492	3.34382843625449	1.8101940709218	0.122618843939673	0.170905314428112	-6.763839661
ZNF283	-0.138927119	2.23673731464912	-1.810019016	0.122648044101007	0.170930457312487	-6.764076148
PRPS2	0.0600995381707987	6.31928346180359	1.80993064412141	0.122662787591777	0.170935449678623	-6.764195529
RAB40A	-0.07837144	0.0391857200627262	-1.809725022	0.12269709940061	0.170967707881025	-6.764473298
YAE1	-0.069492242	4.62067185806008	-1.809246197	0.122777037120309	0.171063530158072	-6.765120094
TEX12	-0.095548207	0.0477741035027399	-1.808463212	0.1229078645459	0.171230232467976	-6.76617765
SULF1	0.0560898367348376	0.0375679690996757	1.80732605690111	0.123098116346973	0.171479684541922	-6.767713352
NPIPB15	0.249006084518586	2.5059861820187	1.80683532478398	0.123180308685066	0.171578574580426	-6.768375993
SF3A1	-0.124740025	5.20772812113074	-1.806638152	0.123213348366268	0.171608987834612	-6.768642224
MAGEA12	0.107773678475073	0.234260929210405	1.80530689309866	0.123436654088097	0.171901999294115	-6.770439536
ID2	-0.241033365	1.75638438621433	-1.805250179	0.12344617618261	0.171901999294115	-6.770516096
CHSY1	0.179756520177891	4.15488621752775	1.8050982803992	0.123471683261976	0.171921886458512	-6.770721148
WDR54	-0.153161801	4.69895533655643	-1.804841136	0.123514875261681	0.171966392239331	-6.771068263
TCTN3	-0.070938161	3.78381877279387	-1.804206677	0.123621508041829	0.172099208768349	-6.771924647
SLC34A3	0.143693964257068	0.132813472609671	1.80384058829578	0.123683077794877	0.172169272534862	-6.772418752
RPS9	0.0961270096098215	10.8316825952422	1.80349831636993	0.123740669512877	0.172233786566364	-6.772880687
KBTBD3	0.142167403506844	0.511534002228294	1.80022165762985	0.12429335969834	0.172987350398043	-6.777301688
IQUB	0.155291343249614	0.0965068477469294	1.7965759018607	0.12491118798501	0.173825820771989	-6.782218077
RAD54L2	0.110392759356717	1.99195267984456	1.79653280155049	0.124918510180641	0.173825820771989	-6.782276182
ITPR2	-0.113578206	1.57823542334794	-1.795262172	0.125134565389922	0.174110644948365	-6.783988994
CSF2RA	0.245619505463778	4.74735264456728	1.79496905855509	0.125184458472984	0.1741642425067	-6.784384064
MRPS24	-0.078574323	8.27429946622923	-1.792889943	0.12553892694547	0.174638643063923	-6.78718586
KIF1B	0.0755873359054391	3.07508397922408	1.79283533380037	0.12554825074331	0.174638643063923	-6.787259439
ADSS1	0.279221051349782	3.24616902367646	1.79226129459071	0.125646301184782	0.174759159263004	-6.788032842
PTPRD	-0.089028403	2.29610576366511	-1.790348994	0.125973485384469	0.175198322617431	-6.790608784
GPR173	0.0515271815363986	0.035333786086246	1.78956141105561	0.12610848194933	0.175370144470533	-6.791669463
C16orf95	0.291829899169521	2.07533468523986	1.788687462	0.126258449997605	0.175562753015555	-6.792846302
PLXNB3	0.16129988577377	0.957423806695308	1.78836294209185	0.12631418210192	0.175624303122188	-6.793283252
DPY30	0.133294415400115	6.51231208801496	1.78699533003825	0.126549319509557	0.175935260374806	-6.795124426
LRRC17	-0.056042843	0.0422362007323228	-1.786576042	0.126621495702327	0.176017871094195	-6.79568882
STING1	-0.218782099	3.78021438988509	-1.786516624	0.126631727307597	0.176017871094195	-6.795768799
NOTCH4	0.0978677118923045	0.0866117443794495	1.78624638913874	0.12667827077747	0.176066586528446	-6.796132533
SLC25A34	-0.084647543	0.0849227773465985	-1.78584825	0.126746874672429	0.176145951507101	-6.796668397
RBM22	0.0554463933729163	4.93647911621098	1.78469970242614	0.126944988611874	0.176405271807535	-6.798214061
OLA1	0.102223833887536	4.99406804232027	1.78395244915525	0.127074047653827	0.176568593705168	-6.79921953
SLC35B3	0.13411814951715	2.84833437293779	1.78245440249296	0.127333168659029	0.176912589858752	-6.801234869
CCDC134	0.135176492840814	2.0114596832129	1.78191628737328	0.127426375496315	0.177026028730593	-6.801958683
SYT12	-0.427699452	2.76910663775918	-1.781669115	0.127469210796859	0.17706947513414	-6.802291132
ALDH18A1	-0.13176892	5.87364078298301	-1.781194419	0.127551516360874	0.177139549089492	-6.802929565
LOC105372704	-0.1387107	0.470803210632903	-1.781185506	0.12755306214576	0.177139549089492	-6.802941551
IFTAP	0.400310293014331	0.93903965409314	1.78117805206593	0.127554355034863	0.177139549089492	-6.802951576
CCER2	-0.192930494	0.326537820086001	-1.780937897	0.127596015388654	0.177181337898018	-6.803274548
HRCT1	-0.179414509	0.210745585798721	-1.78005036	0.127750096059443	0.177379213159599	-6.804468044
POLR3G	-0.159793623	3.79899600247775	-1.77965521	0.127818755121055	0.177458456593142	-6.804999358
SIRT6	0.141257107721531	3.82644256890269	1.77698483986251	0.128283702398768	0.178087826526209	-6.808589018
TSTD2	-0.114406565	2.68724633323513	-1.776340515	0.128396138319927	0.178227758394787	-6.809454923
B3GNTL1	-0.300462953	3.64353221502001	-1.776212928	0.128418414210924	0.178242524346593	-6.809626377
PCED1A	-0.101917812	4.02976159317394	-1.776103743	0.128437480032539	0.178252832505513	-6.809773097
ZNF607	-0.122003191	2.22742497175222	-1.775704069	0.128507295172609	0.17833356520193	-6.810310151
TCF7L2	0.115948840594716	2.05824941551069	1.77562134586931	0.128521749978748	0.178337464974588	-6.810421304
FAM180B	-0.135417194	0.0911717060934864	-1.775324933	0.128573557401141	0.178393190034288	-6.810819574
ADTRP	0.147314038825869	0.475412813491104	1.77461296653756	0.128698080375189	0.178549787204097	-6.811776119
MARCOL	-0.229276883	3.94514307691975	-1.772897874	0.128998539991502	0.178950420287124	-6.814079932
GSTT2	0.550532031690131	0.865246335983228	1.77241308011626	0.12908359460401	0.179052191953665	-6.814731019
USP2	0.237168062375464	1.49647382773219	1.77201776006207	0.129152992526486	0.179132229717726	-6.815261902
PRKAR2B	0.0904998891043895	0.0687130538493274	1.77036635142398	0.129443294257588	0.179517216440209	-6.817479239
TEAD3	0.0670273692509333	3.92555715361022	1.77030547319762	0.129454008381696	0.179517216440209	-6.817560968
DGKH	0.0948849436296257	1.52838423498452	1.76956030526184	0.12958522355417	0.179682906177647	-6.818561294
EIF3D	0.0898949805355196	7.12850471433202	1.76798226733676	0.129863531237983	0.18005250596684	-6.820679271
YTHDF3	-0.086470972	3.89864152070084	-1.767656956	0.129920977632052	0.180115847961879	-6.821115822
FAU	0.0832030446526879	10.7755831927748	1.76653981889161	0.130118442543835	0.180373275485051	-6.822614781
FRAT1	0.28611277126407	0.951661419165394	1.76640860290186	0.130141655712975	0.180389126368379	-6.822790827
SFR1	0.169438765184236	2.2947688051073	1.76544493381832	0.130312261948103	0.180609257170606	-6.824083613
TCTA	-0.133081771	2.72293635715157	-1.764925618	0.130404292177083	0.180720453777217	-6.824780202
CHIC2	0.344889833155531	2.82448438253813	1.76477475221585	0.130431039902782	0.180741166857682	-6.824982556
AACS	-0.114199093	3.34858665366318	-1.764216968	0.130529978989013	0.18086190429899	-6.82573066
TMEM143	0.216410167809582	2.67696306905194	1.76374199435092	0.130614287515783	0.180962349674708	-6.826367642
TIGD2	0.174449550949852	3.12908182749287	1.763137275	0.130721703923489	0.181074630091832	-6.827178551
PITPNM2	-0.087413912	2.22907059864581	-1.763110913	0.130726388622662	0.181074630091832	-6.8272139
SLC4A3	-0.15212231	0.349060410552526	-1.763086096	0.130730798885105	0.181074630091832	-6.827247177
ACOT1	-0.276605272	1.49049639412964	-1.762291856	0.130872022284302	0.181253845296083	-6.828312094
ARFGEF2	0.0549910469582455	3.38549631029173	1.76179454173011	0.130960526082615	0.181360019617981	-6.828978821
ANKRD60	0.0560428431923164	0.0375444723284152	1.76160806447471	0.130993727463697	0.181389596392995	-6.829228808
MRPL42	-0.088833504	2.66820464563729	-1.761270284	0.131053888810493	0.181456496440891	-6.829681609
TSPAN3	0.0567481989392489	5.84178278591846	1.76007125144731	0.131267666221433	0.181736061126492	-6.831288726
WEE1	-0.136853456	4.7413729943369	-1.759567156	0.131357644833873	0.181844195121646	-6.83196429
FRS2	0.125215213937357	2.57986329623074	1.75930684086535	0.131404133793171	0.181892110361751	-6.83231313
COPG2	-0.142111872	3.64905558375079	-1.758024175	0.131633438376397	0.18219305094754	-6.834031764
TNNT2	-0.06954737	0.034773684835861	-1.757939643	0.131648564062952	0.182197520208215	-6.834145013
ACSL6	0.114566660027535	0.136702859940856	1.75753942115313	0.131720201367333	0.182280191916572	-6.834681183
ZNF276	-0.115591795	3.43292160412106	-1.756857493	0.131842350972244	0.182432743507401	-6.835594666
CSF3R	0.0472907343944517	0.0236453671972258	1.75674845304348	0.131861892975311	0.182443300290621	-6.835740721
DGAT2	-0.248023025	2.46273767554385	-1.756580005	0.131892087707919	0.182468592885887	-6.835966347
P3H4	0.185119366613012	5.15320138943053	1.75560324026866	0.132067309343838	0.182694502989873	-6.837274533
THBS1	-0.389134993	2.83718283834068	-1.755049955	0.132166664978587	0.182815432997386	-6.838015455
NKX2-8	0.134268825577466	0.666349042523511	1.75365554174815	0.132417392267828	0.183132598728973	-6.839882446
MBIP	-0.125755816	3.93591977451874	-1.753641743	0.132419875829229	0.183132598728973	-6.83990092
ERMAP	-0.174761457	1.73878446250452	-1.752572241	0.132612502551025	0.18338243580758	-6.841332579
ADAMTS15	0.176179354823848	1.59281511240426	1.75137163562702	0.132829071346498	0.183665332942544	-6.842939424
TMEM249	-0.180718599	0.131802010973271	-1.750726903	0.132945513983294	0.183809745116381	-6.843802173
CFHR1	-0.173240501	0.935148144405082	-1.748247514	0.133394244513937	0.184413509183151	-6.847119071
DTWD2	-0.18189846	1.83196597763486	-1.747282901	0.13356922727941	0.184638750409258	-6.848409135
CXXC1	-0.126648171	4.55403254933768	-1.746611526	0.133691149545496	0.184790609683147	-6.849306898
ATE1	-0.109603081	2.86192954254662	-1.745334985	0.133923272803419	0.185094749840661	-6.851013599
CD274	0.281835177524151	1.30527142357164	1.74476662067455	0.134026750468342	0.185214848753178	-6.851773364
MEIOB	-0.086536875	0.0802788749355621	-1.744724861	0.134034356430393	0.185214848753178	-6.851829184
ZNF446	-0.232161846	1.64762115039823	-1.743877931	0.134188705112933	0.185411405521884	-6.852961176
FAAP100	-0.110198059	2.87513047465926	-1.742079171	0.134517100584806	0.185848389305936	-6.855364811
SMIM19	0.244345029275123	0.890159813128384	1.74185812567719	0.134557510818448	0.185887450675134	-6.855660135
SLC28A2	-0.049509676	0.0951005449289438	-1.741777698	0.134572217153672	0.185890998981554	-6.855767587
NCBP2	0.104327295681144	5.86520404365745	1.74167759971297	0.134590522428801	0.185898679854427	-6.855901316
ZNF112	-0.221097445	1.64760917348057	-1.741614548	0.134602054254374	0.185898679854427	-6.855985551
CATSPERZ	0.448654676780957	0.224327338390479	1.73961590364408	0.134968097087495	0.186387412704687	-6.858655175
RUNDC1	-0.091442048	2.97950719525437	-1.739513293	0.13498691609665	0.186396593636299	-6.858792208
GTF2H4	-0.07319118	4.82571720513614	-1.737819586	0.135297920245975	0.186809200195375	-6.861053743
CSNK1G2	-0.106310575	4.68012275009419	-1.737559035	0.135345825960911	0.186858498565884	-6.861401585
MGMT	0.216070150831765	3.71467590681362	1.73744773601385	0.135366294904387	0.186869912246321	-6.861550168
TOP3A	-0.063036823	3.30435014420018	-1.737018026	0.13544535104189	0.186962194791036	-6.862123796
IQCG	-0.218949293	0.522295996673063	-1.736248843	0.135586975204564	0.18714081878676	-6.863150482
CEP78	-0.089849287	3.8919916323016	-1.735631676	0.135700714898807	0.187280927158262	-6.863974159
GMPPA	-0.136431801	4.62915935344561	-1.734169785	0.135970506196619	0.187636358118689	-6.865924853
USPL1	0.0704587424375944	2.75149304365088	1.73384822112428	0.136029921336535	0.187701436640151	-6.866353867
SNRNP35	-0.342351538	3.46809822024215	-1.733767735	0.136044796784118	0.187705050698087	-6.866461244
ATP6V1B1	0.134921228497059	0.184778586355146	1.73364466499497	0.136067545468282	0.187719526064925	-6.866625429
KRT23	-0.07820798	0.0391039902273093	-1.733363395	0.136119550675822	0.187741873421584	-6.867000651
SSX7	0.0782079804546187	0.0391039902273093	1.73336339464826	0.136119550675822	0.187741873421584	-6.867000651
ASB12	-0.082520999	0.0412604995118924	-1.733225589	0.136145037298081	0.187741873421584	-6.867184482
FGA	-0.082520999	0.0412604995118924	-1.733225589	0.136145037298081	0.187741873421584	-6.867184482
CT47A1	0.0825209990237847	0.0412604995118924	1.73322558872444	0.136145037298081	0.187741873421584	-6.867184482
LSM14A	0.110874068562863	5.96902733469677	1.73190521470619	0.136389472741323	0.188049201916116	-6.868945603
MRPS10	0.137319859092603	5.12469171820433	1.73187063043947	0.136395880977679	0.188049201916116	-6.868991726
ALS2	-0.107384906	2.51512371487481	-1.731822825	0.136404739411436	0.188049201916116	-6.86905548
CCRL2	0.0604735467600473	0.0536998826771563	1.72952851924706	0.136830547784553	0.188609770412938	-6.872114595
RAB3GAP1	0.0947998676465729	3.86170201943622	1.72949925112199	0.136835988185319	0.188609770412938	-6.872153611
PAPSS1	0.211870883393516	4.47548570208087	1.7293117741822	0.13687084170554	0.188640833398159	-6.872403527
CFAP74	-0.060120723	0.0537066354339008	-1.728589543	0.137005192074775	0.188809008964742	-6.873366214
STEAP1B	0.0867956791429792	0.0433978395714896	1.72849128802867	0.137023479507404	0.188817220501699	-6.873497172
SHLD3	-0.134068541	2.66521828330549	-1.727551811	0.137198458825158	0.189041331255717	-6.874749222
NUMA1	-0.114915017	4.20104711627229	-1.727045768	0.137292801218073	0.189135106714488	-6.875423543
GALNT14	-0.07385593	0.0369279647564016	-1.726982711	0.137304561482191	0.189135106714488	-6.875507564
TPD52L2	-0.052540672	7.00731599807545	-1.726972705	0.137306427791193	0.189135106714488	-6.875520897
ACACB	0.147856497447074	1.33289649033335	1.72692183562457	0.13731591587061	0.189135106714488	-6.875588678
RBM12B	0.0989228069297443	2.94213780858494	1.72541898291088	0.137596517001265	0.189504555564243	-6.877590871
SEC31A	0.124737154647582	5.4637961348342	1.72493263447986	0.137687444746979	0.18961273413362	-6.878238697
RASA3	-0.083061807	3.75025942486169	-1.724586328	0.137752226217272	0.189684889814558	-6.87869995
ZBTB37	0.191839246557052	0.978163091594275	1.7230042096654	0.138048564095936	0.190075857154478	-6.880806831
PRH1-TAS2R14	-0.231600597	0.719802053006754	-1.722785413	0.138089594951195	0.19011525949996	-6.881098151
EPHA3	0.0517592514645797	0.0258796257322899	1.72201515040533	0.138234137037791	0.190297151346855	-6.882123634
ERGIC1	0.228247190844631	7.73871590363753	1.72175893718994	0.138282249122336	0.190346274070517	-6.88246471
LOC107984817	-0.221080367	0.389854597328149	-1.720992718	0.138426228912053	0.190516623814711	-6.883484618
MIER3	0.143352471640474	3.08667155282888	1.72096795748546	0.138430884088156	0.190516623814711	-6.883517574
FAM20C	0.114333367569613	2.45211259815427	1.71979905754371	0.138650821939964	0.190785235044522	-6.885073203
SEMA5A	-0.058723947	0.0903284639552924	-1.71979825	0.138650973950083	0.190785235044522	-6.885074277
LAMA4	0.0939871936616151	0.187147570498145	1.71947546001201	0.138711769946195	0.1908517434845	-6.885503803
CEP72	0.255709393128457	5.23527214924549	1.71887740458718	0.138824479906521	0.19098966131588	-6.886299546
TAF2	-0.120975011	3.06156269794055	-1.716124956	0.139344367145351	0.19168768371787	-6.889960683
GSTT1	0.229668256234577	4.00803525991728	1.71593119363388	0.139381037052072	0.191704397296295	-6.890218342
ATP7A	0.103874644710955	2.17502357372638	1.71592847475065	0.139381551674453	0.191704397296295	-6.890221958
HOXD8	-0.110526985	0.143422285879063	-1.714337601	0.139682987268149	0.19210173760881	-6.892337106
LOC730098	-0.18518132	0.614679723704403	-1.713017068	0.139933684171589	0.192429233463939	-6.894092344
GEMIN2	-0.073053611	4.31355294603768	-1.711770012	0.140170836753656	0.192738046766228	-6.895749519
TRIM22	0.0650738644176149	0.0325369322088074	1.70925851654698	0.140649642658513	0.193361694552525	-6.899085785
CFAP157	0.0650738644176149	0.0325369322088074	1.70925851654698	0.140649642658513	0.193361694552525	-6.899085785
DECR2	-0.12740697	4.1980115182272	-1.708087189	0.140873498599684	0.193652062746087	-6.900641234
TOPORS	0.0693854124682978	2.91304812240691	1.70783553683154	0.140921638050499	0.193700851439903	-6.900975367
MDFI	0.0776354336689435	0.0576788929565942	1.70574636904956	0.14132190500598	0.194233597340625	-6.903748657
ZBTB40	-0.172945983	2.86461566160713	-1.705593457	0.141351245280951	0.194256489723418	-6.903951598
RSRC1	-0.110004313	3.62460937792349	-1.705432434	0.141382148325705	0.194281525491984	-6.904165298
RSPH9	0.0725579574779728	0.0739568671722836	1.70520297853186	0.141426196245636	0.19432461829373	-6.904469806
KLRD1	-0.058812769	0.08125372088501	-1.705119218	0.141442278881082	0.194329281516442	-6.904580961
TMEM240	-0.117209443	0.129979656634746	-1.705007415	0.141463748585482	0.194341344598731	-6.904729326
WASHC1	0.1333888365444	5.46333748689398	1.70328439075892	0.141795027421148	0.194778979725078	-6.907015421
PRRT1B	-0.047245403	0.023622701488251	-1.702040538	0.142034649359278	0.195090641698416	-6.908665284
ZNF669	-0.198042944	2.69105846023416	-1.701156623	0.142205171927136	0.195307345355939	-6.909837483
TMOD3	0.125556013567806	4.63464327905794	1.70053470310701	0.142325270957054	0.195454763693265	-6.910662119
PLXNA2	-0.100202861	0.893083537376724	-1.699949494	0.142438371353431	0.195592545259374	-6.911437987
TSC22D2	0.132345070448417	2.5758347236414	1.6997527913254	0.142476406781892	0.195627234163949	-6.911698755
SSTR5	-0.09824461	0.135379693322939	-1.699015497	0.142619062181212	0.195805552425393	-6.912676095
KLHL8	0.107198282206513	2.38511827905645	1.69884721881277	0.142651641084255	0.195832725278358	-6.912899142
UBE2E2	0.100894356703765	4.2026375596825	1.69821518958722	0.142774067746435	0.195983225556749	-6.913736807
GABPA	0.0757153917601689	3.08067064075694	1.69731910141548	0.142947819730914	0.1962041458307	-6.914924268
MSANTD3	0.20962586456023	4.39756233306343	1.69716395682612	0.142977923329087	0.196227878464465	-6.915129839
PEX11A	0.132078555571843	1.81418732396875	1.69651997421901	0.143102945218865	0.19638186433933	-6.915983067
INTS11	0.106794766848429	4.60434290599446	1.69589003396903	0.143225344287386	0.196532223614489	-6.916817586
PTPN2	0.0932162088176929	5.0806529418799	1.69214027803364	0.143956050730192	0.197517193776464	-6.921782986
HSFX1	0.106625028058276	0.416021855657704	1.69157984134049	0.144065573999486	0.197649759545116	-6.922524799
P2RX6	-0.104880746	0.175910314597457	-1.690340954	0.144307972119009	0.197964581960106	-6.924164342
CGRRF1	0.299601415407762	2.41785042328434	1.69018716498093	0.144338089950237	0.197988163689018	-6.924367838
ACTN3	0.0727680944037386	0.0647682740562488	1.68882158495486	0.144605792277728	0.198337606012305	-6.926174527
LYRM9	0.185688233752966	0.268534228714037	1.68785952475127	0.14479468119304	0.198578896970665	-6.927447058
SLC25A52	-0.103524265	0.051762132432859	-1.687449827	0.144875193448843	0.198671524683832	-6.927988897
LGALS8	-0.119945301	3.16041272597586	-1.687316195	0.144901463763541	0.198689758934429	-6.928165621
ZNF182	-0.063614903	2.62184144022212	-1.68709298	0.144945355211077	0.198732149960398	-6.928460803
TGFBI	0.258184615105113	5.04460743810312	1.6870197755766	0.14495975256582	0.198734098160016	-6.928557608
SERPING1	0.145749803893646	0.192109195785867	1.68685812780984	0.144991549093555	0.198759897455048	-6.928771362
PRIMPOL	-0.169760015	2.28038449106574	-1.685488561	0.145261219442471	0.199111749374513	-6.930582128
SMPD2	0.156338412463181	3.28881170574575	1.68430320949441	0.145495012432491	0.199387171973865	-6.932148937
KHDRBS2	0.0650318590590728	0.0325159295295364	1.68427181160067	0.145501210184781	0.199387171973865	-6.932190434
CPNE5	0.0650318590590728	0.0325159295295364	1.68427181160067	0.145501210184781	0.199387171973865	-6.932190434
NFKBID	0.0735392374081738	2.84760245130064	1.68301958802599	0.145748601430151	0.199708314476403	-6.933845221
SMIM11A	-0.378110135	4.42313309726202	-1.682467485	0.145857806067515	0.199840069773125	-6.934574682
SHOX2	-0.084017022	0.142564257948918	-1.681861405	0.145977778976112	0.199986553807958	-6.935375366
LAMA2	-0.04710757	0.0283388826142426	-1.680969129	0.14615457894483	0.200210856577824	-6.936553961
EMB	0.0955847323851793	3.55746184510838	1.68086181828528	0.146175856175841	0.20022209438628	-6.936695693
ZKSCAN4	0.101539568044398	1.42162223643908	1.68073784700425	0.146200440474959	0.200237859584511	-6.936859425
NSMCE2	0.147765015013569	4.36071273838623	1.68042263502347	0.14626296717802	0.200288105684744	-6.937275714
NPIPA3	0.738099576029984	2.93245472584692	1.68042104492349	0.14626328266263	0.200288105684744	-6.937277814
DMAC1	0.077359529475709	4.23271391647978	1.67954136095198	0.146437918508954	0.200509318012037	-6.938439442
GLE1	-0.090634681	5.12276901368512	-1.67929191	0.14648747670984	0.200559244216986	-6.938768806
TIRAP	0.172292921852195	2.1442888318519	1.67874376188453	0.146596434363893	0.200690479331636	-6.939492498
DPM1	-0.056246936	6.31460968989257	-1.678673855	0.146610335737698	0.200691570595536	-6.939584787
ESS2	-0.175614532	3.72990232271235	-1.678564832	0.146632018102043	0.200703311934292	-6.939728713
LITAF	-0.116349984	6.17674661729991	-1.677874322	0.14676941846367	0.200872837203463	-6.940640212
GGN	0.105475658293284	0.0949740298789645	1.67774931465662	0.146794306218911	0.200872837203463	-6.940805212
PRDM10	-0.142264096	1.81757850778269	-1.677744725	0.146795219979181	0.200872837203463	-6.940811269
CDAN1	-0.078682316	2.41645478895913	-1.67572418	0.14719806548253	0.20140609066961	-6.943477659
C11orf96	0.10761704145853	0.0538085207292652	1.67513882774167	0.147314970836827	0.201548041662141	-6.944249907
H4C15	0.26921829219965	3.67962339071158	1.6740259910206	0.147537473653422	0.201834426887195	-6.945717806
SAFB2	-0.090053275	4.89464998772601	-1.673894495	0.147563786742869	0.20185239317319	-6.945891235
H1-4	-0.236775198	0.262707401251738	-1.673617461	0.147619237997754	0.201910210764991	-6.946256598
ESR1	-0.163778251	0.459660335475764	-1.673084883	0.147725895919222	0.202038051080807	-6.946958924
CIBAR1	-0.128117417	1.94348328009541	-1.672096458	0.147924043861987	0.202290984172366	-6.948262185
BCAS2	-0.177954293	6.26194842490256	-1.669542724	0.148437184895289	0.202974597024228	-6.95162812
ATP6V1FNB	-0.051484531	0.03995704458281	-1.666399199	0.149071214516813	0.203823377406034	-6.955768988
REST	-0.168761014	2.58208028539891	-1.666295341	0.149092206926689	0.20383388226051	-6.955905751
EPB41	-0.092201186	4.30930736536397	-1.666223908	0.149106647069911	0.203835427999258	-6.955999814
EEF1AKMT3	0.198312433451356	2.39097183945206	1.66577765827574	0.149196886861761	0.203940585709378	-6.956587405
MDGA1	0.0467412932518739	0.0424167480904509	1.66535383255097	0.149282641310381	0.204039594080186	-6.957145419
OTOG	-0.06270874	0.087893434431144	-1.664262276	0.149503721196644	0.204314986586121	-6.958582349
ESR2	-0.070251675	0.281960673722788	-1.664182359	0.149519919747351	0.204314986586121	-6.958687539
MARCKSL1	-0.118596762	5.58212122093403	-1.664161486	0.149524150810137	0.204314986586121	-6.958715013
LDLRAP1	-0.146502151	3.62428068843169	-1.663543932	0.149649385580052	0.204467868691096	-6.959527802
RPS4Y1	-0.111675279	0.0558376397202822	-1.662766477	0.149807191762923	0.204646966537255	-6.960550895
GPIHBP1	-0.111675279	0.0558376397202822	-1.662766477	0.149807191762923	0.204646966537255	-6.960550895
ZSCAN21	-0.147201763	2.83496260121359	-1.662520816	0.149857088914245	0.204696870917023	-6.960874137
RNF217	0.115549527743037	1.44920180657053	1.66245244150913	0.149870979745655	0.204697588050005	-6.960964102
M1AP	-0.110297328	2.17877983112614	-1.661999877	0.149962952699492	0.204804942089596	-6.961559538
LYRM4	-0.12512453	5.05246882966923	-1.661899671	0.149983324675477	0.204814499991523	-6.961691372
SUMF1	-0.217220244	3.3429795813132	-1.661182187	0.150129267963936	0.204995518800613	-6.962635226
INPP5J	0.211831847690018	1.24028167768901	1.66111187307861	0.15014357793906	0.204996781326264	-6.962727717
SST	-0.715551741	0.357775870353244	-1.660500307	0.150268096994231	0.205148502894156	-6.963532112
LOC110384692	-0.153737109	0.11831126639248	-1.660314723	0.150305902814887	0.205171473821523	-6.96377619
TLR9	0.0646956840387675	0.0418708927516407	1.66028618939226	0.150311716374632	0.205171473821523	-6.963813716
F8A1	-0.260655574	3.41294113435197	-1.657907942	0.150797034144517	0.205798167031459	-6.966940706
RFT1	0.0588440174242448	4.14619226162595	1.65790460285392	0.150797716645578	0.205798167031459	-6.966945095
NR1H3	0.2178065137633	4.67776931597606	1.65741437853909	0.150897943804306	0.20591660067388	-6.967589461
SPP1	-0.699663032	0.395666023688539	-1.657240094	0.150933592059182	0.205941682608425	-6.967818529
